metadata_file,session_id,capture_id,timestamp,weight_kg,weight_source,focus_laplacian_var,focus_min_laplacian,roi_count,detection_count,selected_detection_index,selected_confidence,selected_depth_mm,selected_height_mm,selected_width_mm,selected_length_mm,selected_area_mm2,floor_depth_mm,has_top_level_final_weight,root_cause_flags,dominant_root_cause
20260211_141727.json,20260211_141727,20260211_141727,2026-02-11T14:17:27.939629,,,686.9685453727427,80.0,,2,0,0.9525900483131409,1223.3240967714285,145.534689592208,52.59678866832826,111.90565011569747,33175.309314846876,1368.8587863636365,False,sensor_missing_weight;segmentation_multi_detection,sensor_or_timing_gap
20260211_145807.json,20260211_145807,20260211_145807,2026-02-11T14:58:07.523981,,,785.4111724116613,70.0,,2,1,0.930112898349762,1306.2332188840296,62.62556747960684,93.37028420874601,262.11848705460517,37433.674096971656,1368.8587863636365,False,sensor_missing_weight;segmentation_multi_detection,sensor_or_timing_gap
20260211_150354.json,20260211_150354,20260211_150354,2026-02-11T15:03:54.494598,,,730.6990580512468,70.0,,2,1,0.9079121351242065,1230.7452838208083,138.1135025428282,50.49095116941507,112.98813674417826,30294.72747122176,1368.8587863636365,False,sensor_missing_weight;segmentation_multi_detection,sensor_or_timing_gap
20260211_150732.json,20260211_150732,20260211_150732,2026-02-11T15:07:32.981214,,,747.1598363924678,70.0,,2,1,0.9104406237602234,1372.265656435305,-3.406870071668436,56.29678143916269,126.08521894227268,36055.87534669571,1368.8587863636365,False,sensor_missing_weight;segmentation_multi_detection;depth_negative_height,sensor_or_timing_gap
20260211_155244.json,20260211_155244,20260211_155244,2026-02-11T15:52:44.108282,,,765.564440981466,70.0,,2,0,0.9658418893814087,1315.1464445331872,53.712341830449304,65.50259842489304,118.17635771411184,36948.949985977284,1368.8587863636365,False,sensor_missing_weight;segmentation_multi_detection,sensor_or_timing_gap
20260514_215734.json,20260514_215734,20260514_215734,2026-05-14T21:57:34.571947,26.65,instant,441.29729522247686,70.0,1.0,1,0,0.45510584115982056,955.3145545033249,59.61602538082468,163.82744980537845,239.21084394185974,24259.1233149667,1014.9305798841496,False,sensor_unit_mismatch_candidate;finalize_path_payload_gap,sensor_unit_mismatch
20260514_221658.json,20260514_221658,20260514_221658,2026-05-14T22:16:58.073580,25.55,instant,605.7197776285311,70.0,1.0,1,0,0.2549537122249603,947.5649526600088,67.36562722414078,170.82567535112727,213.42000385075218,28518.65955803255,1014.9305798841496,False,sensor_unit_mismatch_candidate;segmentation_low_confidence;finalize_path_payload_gap,sensor_unit_mismatch
20260514_222817.json,20260514_222817,20260514_222817,2026-05-14T22:28:17.167953,28.9,instant,179.05800437569565,70.0,1.0,1,0,0.4486779272556305,1573.344582620782,-558.4140027366324,295.55175144825023,349.8975394979285,85567.53023813352,1014.9305798841496,False,sensor_unit_mismatch_candidate;depth_negative_height;finalize_path_payload_gap,sensor_unit_mismatch
20260514_225646.json,20260514_225646,20260514_225646,2026-05-14T22:56:46.415997,28.0,instant,448.93449778476236,70.0,1.0,1,0,0.26215386390686035,978.1005398175377,36.8300400666119,306.8429917255368,385.98349185384274,10960.210040266737,1014.9305798841496,False,sensor_unit_mismatch_candidate;segmentation_low_confidence;finalize_path_payload_gap,sensor_unit_mismatch
20260514_234947.json,20260514_234947,20260514_234947,2026-05-14T23:49:47.378053,24.4,instant,697.1963888385711,70.0,1.0,1,0,0.44168588519096375,990.1603461137723,24.770233770377217,186.9165737486594,196.7454647959239,26669.17875316233,1014.9305798841496,False,sensor_unit_mismatch_candidate;finalize_path_payload_gap,sensor_unit_mismatch
20260515_000710.json,20260515_000710,20260515_000710,2026-05-15T00:07:10.226071,24.35,instant,717.1046243424078,70.0,1.0,1,0,0.3528076708316803,954.6048111493105,60.325768734839016,233.52497992741885,240.30036619223756,30349.859501545467,1014.9305798841496,False,sensor_unit_mismatch_candidate;finalize_path_payload_gap,sensor_unit_mismatch
20260515_002010.json,20260515_002010,20260515_002010,2026-05-15T00:20:10.742780,26.4,instant,505.43102077678816,70.0,1.0,1,0,0.27042853832244873,969.7343968354505,45.19618304869903,162.61172259222025,228.92185712922168,25493.16998340871,1014.9305798841496,False,sensor_unit_mismatch_candidate;segmentation_low_confidence;finalize_path_payload_gap,sensor_unit_mismatch
20260515_003312.json,20260515_003312,20260515_003312,2026-05-15T00:33:12.628607,23.95,instant,631.736272237114,70.0,1.0,1,0,0.3504946827888489,971.200359642458,43.73022024169154,188.88547787544886,216.76795656613336,27572.618533105593,1014.9305798841496,False,sensor_unit_mismatch_candidate;finalize_path_payload_gap,sensor_unit_mismatch
20260515_003509.json,20260515_003509,20260515_003509,2026-05-15T00:35:09.568907,26.45,instant,570.3326448548607,70.0,1.0,1,0,0.3630910813808441,947.7979413378205,67.13263854632908,140.82008126422653,234.10217331186706,18651.29952404552,1014.9305798841496,False,sensor_unit_mismatch_candidate;finalize_path_payload_gap,sensor_unit_mismatch
20260515_003549.json,20260515_003549,20260515_003549,2026-05-15T00:35:49.362619,26.3,instant,333.0245051208383,70.0,1.0,1,0,0.21980459988117218,944.7779969168911,70.15258296725847,176.5818166076321,220.3919955987943,22418.727373680198,1014.9305798841496,False,sensor_unit_mismatch_candidate;segmentation_low_confidence;finalize_path_payload_gap,sensor_unit_mismatch
20260515_003842.json,20260515_003842,20260515_003842,2026-05-15T00:38:42.975324,26.3,instant,390.4623702699377,70.0,1.0,1,0,0.2483372837305069,1210.6451719286797,-195.71459204453015,282.9847322078096,292.723073194718,8361.754873610394,1014.9305798841496,False,sensor_unit_mismatch_candidate;segmentation_low_confidence;depth_negative_height;finalize_path_payload_gap,sensor_unit_mismatch
20260515_005331.json,20260515_005331,20260515_005331,2026-05-15T00:53:31.295083,25.85,instant,607.2472727716921,70.0,1.0,1,0,0.2846565544605255,951.3065714266821,63.624008457467426,168.3492866364663,220.56457340071788,22763.13650299825,1014.9305798841496,False,sensor_unit_mismatch_candidate;segmentation_low_confidence;finalize_path_payload_gap,sensor_unit_mismatch
20260515_005922.json,20260515_005922,20260515_005922,2026-05-15T00:59:22.396357,26.3,instant,555.7500221599985,70.0,1.0,1,0,0.42640554904937744,1015.4621252426017,-0.5315453584521492,197.27912784715087,216.77115290877808,33127.498012072836,1014.9305798841496,False,sensor_unit_mismatch_candidate;depth_negative_height;finalize_path_payload_gap,sensor_unit_mismatch
20260515_010104.json,20260515_010104,20260515_010104,2026-05-15T01:01:04.576574,25.75,instant,448.0086582971035,70.0,1.0,1,0,0.3801698088645935,979.3430455845822,35.587534299567324,205.28525260231615,218.72379058305467,29173.299190743724,1014.9305798841496,False,sensor_unit_mismatch_candidate;finalize_path_payload_gap,sensor_unit_mismatch
20260515_011025.json,20260515_011025,20260515_011025,2026-05-15T01:10:25.672963,25.45,instant,551.5660163190219,70.0,1.0,1,0,0.3183923363685608,977.8524169002831,37.07816298386649,161.94238809518535,219.31626273462243,23408.084927191903,1014.9305798841496,False,sensor_unit_mismatch_candidate;segmentation_low_confidence;finalize_path_payload_gap,sensor_unit_mismatch
20260515_021348.json,20260515_021348,20260515_021348,2026-05-15T02:13:48.400108,26.7,instant,415.940152032424,70.0,1.0,1,0,0.23822540044784546,1196.738350642942,-181.80777075879234,220.76383822064582,290.1378971159462,9142.936457244974,1014.9305798841496,False,sensor_unit_mismatch_candidate;segmentation_low_confidence;depth_negative_height;finalize_path_payload_gap,sensor_unit_mismatch
20260515_024019.json,20260515_024019,20260515_024019,2026-05-15T02:40:19.065491,27.05,instant,429.66917004283994,70.0,1.0,1,0,0.7868480086326599,947.7979413378205,67.13263854632908,155.77124672419328,206.57538143782514,22337.757880942532,1014.9305798841496,False,sensor_unit_mismatch_candidate;finalize_path_payload_gap,sensor_unit_mismatch
20260515_024127.json,20260515_024127,20260515_024127,2026-05-15T02:41:27.173944,25.55,instant,380.244199065021,70.0,1.0,1,0,0.5647331476211548,104180.92506543016,-103165.994485546,23906.36813094907,40188.407706810016,532911877.0483485,1014.9305798841496,False,sensor_unit_mismatch_candidate;depth_outlier;depth_negative_height;finalize_path_payload_gap,sensor_unit_mismatch
20260515_031213.json,20260515_031213,20260515_031213,2026-05-15T03:12:13.201289,27.15,instant,435.78328710642114,70.0,1.0,1,0,0.3478560447692871,984.5962266720092,30.3343532121404,319.13021149555635,394.1374582850229,48792.21833329477,1014.9305798841496,False,sensor_unit_mismatch_candidate;segmentation_low_confidence;finalize_path_payload_gap,sensor_unit_mismatch
20260515_044459.json,20260515_044459,20260515_044459,2026-05-15T04:44:59.740899,28.5,instant,175.22792141540165,70.0,1.0,1,0,0.4730003774166107,968.5161375429436,46.41444234120593,196.2817644628998,258.7482738455471,44056.746676152274,1014.9305798841496,False,sensor_unit_mismatch_candidate;finalize_path_payload_gap,sensor_unit_mismatch
20260515_061257.json,20260515_061257,20260515_061257,2026-05-15T06:12:57.854988,24.95,instant,382.03378947181585,70.0,1.0,1,0,0.25239211320877075,948.7310429290957,66.19953695505387,268.4500422172145,276.9793913846511,55065.235296286475,1014.9305798841496,False,sensor_unit_mismatch_candidate;segmentation_low_confidence;finalize_path_payload_gap,sensor_unit_mismatch
20260515_062720.json,20260515_062720,20260515_062720,2026-05-15T06:27:20.800832,24.25,instant,598.0418442751821,70.0,1.0,1,0,0.6844177842140198,944.7779969168911,70.15258296725847,192.56599219449552,219.80661639604025,30579.254523973766,1014.9305798841496,False,sensor_unit_mismatch_candidate;finalize_path_payload_gap,sensor_unit_mismatch
20260515_074340.json,20260515_074340,20260515_074340,2026-05-15T07:43:40.836399,22.9,instant,731.188282909596,70.0,1.0,1,0,0.6106104850769043,944.7779969168911,70.15258296725847,190.42233486370543,241.4031089501117,32088.52532492546,1014.9305798841496,False,sensor_unit_mismatch_candidate;finalize_path_payload_gap,sensor_unit_mismatch
20260515_094529.json,20260515_094529,20260515_094529,2026-05-15T09:45:29.275832,23.4,instant,854.4705479942625,70.0,1.0,1,0,0.24196840822696686,958.4023439634301,56.52823592071945,207.3426642482016,244.8340981121376,31447.72020166289,1014.9305798841496,False,sensor_unit_mismatch_candidate;segmentation_low_confidence;finalize_path_payload_gap,sensor_unit_mismatch
20260515_095619.json,20260515_095619,20260515_095619,2026-05-15T09:56:19.600666,24.2,instant,505.8643227244947,70.0,1.0,1,0,0.5164995193481445,1003.0429943848337,11.887585499315833,275.27497003480016,382.53728594491196,44456.92773421048,1014.9305798841496,False,sensor_unit_mismatch_candidate;finalize_path_payload_gap,sensor_unit_mismatch
20260515_165714.json,20260515_165714,20260515_165714,2026-05-15T16:57:14.161671,23.1,instant,402.9630290210129,70.0,1.0,1,0,0.5105248689651489,992.4547444441081,22.475835440041465,178.44874185012787,258.7506756826854,39265.483868357645,1014.9305798841496,False,sensor_unit_mismatch_candidate;finalize_path_payload_gap,sensor_unit_mismatch
20260515_171259.json,20260515_171259,20260515_171259,2026-05-15T17:12:59.852174,17.35,instant,355.72972287737485,70.0,1.0,1,0,0.3641647696495056,1008.0267331121642,6.9038467719854,208.56372807044184,296.4114671049382,36453.45860842473,1014.9305798841496,False,finalize_path_payload_gap,finalize_path_fallback_risk
20260515_175502.json,20260515_175502,20260515_175502,2026-05-15T17:55:02.190069,22.15,instant,505.6594818916768,70.0,1.0,1,0,0.4963389039039612,1048.8963884138548,-33.965808529705214,219.8893226482852,235.14457086538647,41428.03603070723,1014.9305798841496,False,sensor_unit_mismatch_candidate;depth_negative_height;finalize_path_payload_gap,sensor_unit_mismatch
20260515_205613.json,20260515_205613,20260515_205613,2026-05-15T20:56:13.023690,20.7,instant,357.5724307560194,70.0,1.0,1,0,0.4269625246524811,949.198283038886,65.73229684526359,183.24675322718403,292.3863636051392,39300.50806691587,1014.9305798841496,False,sensor_unit_mismatch_candidate;finalize_path_payload_gap,sensor_unit_mismatch
20260515_213200.json,20260515_213200,20260515_213200,2026-05-15T21:32:00.737217,21.05,instant,502.5760643021352,70.0,1.0,1,0,0.23143939673900604,944.7779969168911,70.15258296725847,199.47609436307354,323.6192550821948,21540.15379290209,1014.9305798841496,False,sensor_unit_mismatch_candidate;segmentation_low_confidence;finalize_path_payload_gap,sensor_unit_mismatch
20260515_215456.json,20260515_215456,20260515_215456,2026-05-15T21:54:56.122242,23.0,instant,485.80219133593346,70.0,1.0,1,0,0.3284390866756439,1137.7491816472598,-122.81860176311022,88.28958602897913,123.82076750604149,7708.631799794585,1014.9305798841496,False,sensor_unit_mismatch_candidate;segmentation_low_confidence;depth_negative_height;finalize_path_payload_gap,sensor_unit_mismatch
20260515_225605.json,20260515_225605,20260515_225605,2026-05-15T22:56:05.830018,21.8,instant,626.2600550170317,70.0,1.0,1,0,0.29833561182022095,968.0296904623093,46.90088942184025,232.22866125615903,243.22173397834405,38015.79048230814,1014.9305798841496,False,sensor_unit_mismatch_candidate;segmentation_low_confidence;finalize_path_payload_gap,sensor_unit_mismatch
20260516_054434.json,20260516_054434,20260516_054434,2026-05-16T05:44:34.876602,23.65,instant,194.70723359535287,70.0,1.0,1,0,0.29863959550857544,980.5887121396377,34.34186774451189,192.55471959629068,298.7150310317539,33140.11205928172,1014.9305798841496,False,sensor_unit_mismatch_candidate;segmentation_low_confidence;finalize_path_payload_gap,sensor_unit_mismatch
20260516_071703.json,20260516_071703,20260516_071703,2026-05-16T07:17:03.447382,21.8,instant,508.3995644740763,70.0,1.0,1,0,0.5710204839706421,977.356548534715,37.57403134943456,291.81093888201985,297.36043375774767,44946.38283014341,1014.9305798841496,False,sensor_unit_mismatch_candidate;finalize_path_payload_gap,sensor_unit_mismatch
20260516_075356.json,20260516_075356,20260516_075356,2026-05-16T07:53:56.094962,24.2,instant,240.0358179413644,70.0,1.0,1,0,0.6340898871421814,1063.2172741472668,-48.28669426311728,159.93162559920546,233.56954405386472,28451.26067429013,1014.9305798841496,False,sensor_unit_mismatch_candidate;depth_negative_height;finalize_path_payload_gap,sensor_unit_mismatch
20260516_083807.json,20260516_083807,20260516_083807,2026-05-16T08:38:07.367270,22.25,instant,493.7110448870314,70.0,1.0,1,0,0.4278443455696106,1471.2573387102732,-456.32675882612364,265.93235927895995,398.8985389184399,77541.90777516935,1014.9305798841496,False,sensor_unit_mismatch_candidate;depth_negative_height;finalize_path_payload_gap,sensor_unit_mismatch
20260516_103939.json,20260516_103939,20260516_103939,2026-05-16T10:39:39.667273,22.05,instant,517.5523908416643,70.0,1.0,1,0,0.2759494483470917,1025.1846349523712,-10.254055068221646,192.17663971138225,244.498905433567,50358.71693487845,1014.9305798841496,False,sensor_unit_mismatch_candidate;segmentation_low_confidence;depth_negative_height;finalize_path_payload_gap,sensor_unit_mismatch
20260516_185023.json,20260516_185023,20260516_185023,2026-05-16T18:50:23.551445,19.0,instant,589.8917711711076,70.0,1.0,1,0,0.5430111885070801,1025.7302361418083,-10.79965625765874,222.28892069719382,229.0837785350993,30606.443973488498,1014.9305798841496,False,depth_negative_height;finalize_path_payload_gap,finalize_path_fallback_risk
20260516_201815.json,20260516_201815,20260516_201815,2026-05-16T20:18:15.557581,18.65,instant,851.037682999218,70.0,1.0,1,0,0.4137771427631378,989.3979023154302,25.53267756871935,300.55585645740956,343.62616610551186,39600.87753261593,1014.9305798841496,False,finalize_path_payload_gap,finalize_path_fallback_risk
20260516_232540.json,20260516_232540,20260516_232540,2026-05-16T23:25:40.369366,19.6,instant,345.4530560253278,70.0,1.0,1,0,0.37820062041282654,952.2465976830325,62.68398220111703,173.0214054535211,190.14331536819248,19140.15330460413,1014.9305798841496,False,finalize_path_payload_gap,finalize_path_fallback_risk
20260517_001842.json,20260517_001842,20260517_001842,2026-05-17T00:18:42.593780,14.15,instant,909.3620434701357,70.0,1.0,1,0,0.3326282203197479,1335.8843276454395,-320.95374776128995,244.5421357880888,388.40596940508027,79286.08794248321,1014.9305798841496,False,segmentation_low_confidence;depth_negative_height;finalize_path_payload_gap,finalize_path_fallback_risk
20260517_010145.json,20260517_010145,20260517_010145,2026-05-17T01:01:45.169082,20.85,instant,525.3397151452708,70.0,1.0,1,0,0.5057343244552612,987.117599851707,27.81298003244251,141.05712233335186,208.31614755190373,18183.464712530644,1014.9305798841496,False,sensor_unit_mismatch_candidate;finalize_path_payload_gap,sensor_unit_mismatch
20260517_015314.json,20260517_015314,20260517_015314,2026-05-17T01:53:14.212663,15.65,instant,720.565295193764,70.0,1.0,1,0,0.2911585867404938,944.7779969168911,70.15258296725847,223.22947762694764,357.02144969326315,44625.38902015682,1014.9305798841496,False,segmentation_low_confidence;finalize_path_payload_gap,finalize_path_fallback_risk
20260517_020953.json,20260517_020953,20260517_020953,2026-05-17T02:09:53.660577,16.95,instant,467.83137953590625,70.0,1.0,1,0,0.6094070076942444,1008.290407381877,6.640172502272549,258.30340918625683,449.68697216063475,78651.05861292477,1014.9305798841496,False,finalize_path_payload_gap,finalize_path_fallback_risk
20260517_062402.json,20260517_062402,20260517_062402,2026-05-17T06:24:02.779592,14.0,instant,1392.1164957908766,70.0,1.0,1,0,0.34686440229415894,998.8842258152152,16.046354068934306,195.20202732416288,237.740005666746,34028.08329747494,1014.9305798841496,False,segmentation_low_confidence;finalize_path_payload_gap,finalize_path_fallback_risk
20260517_065817.json,20260517_065817,20260517_065817,2026-05-17T06:58:17.550352,16.95,instant,356.61382994388714,70.0,1.0,1,0,0.5384144186973572,1180.2493041705193,-165.31872428636973,243.48904359010774,270.2951768293857,36030.79691453533,1014.9305798841496,False,depth_negative_height;finalize_path_payload_gap,finalize_path_fallback_risk
20260517_081110.json,20260517_081110,20260517_081110,2026-05-17T08:11:10.388411,17.1,instant,603.2138409254651,70.0,1.0,1,0,0.453125,3893.6305327483997,-2878.69995286425,482.69768021431395,742.4700959021699,216953.79734822907,1014.9305798841496,False,depth_outlier;depth_negative_height;finalize_path_payload_gap,finalize_path_fallback_risk
20260517_082045.json,20260517_082045,20260517_082045,2026-05-17T08:20:45.958242,19.7,instant,367.8882375934234,70.0,1.0,1,0,0.48751577734947205,967.5437317823583,47.3868481017912,247.21996750606647,320.92814300324557,50100.55084049657,1014.9305798841496,False,finalize_path_payload_gap,finalize_path_fallback_risk
20260517_082129.json,20260517_082129,20260517_082129,2026-05-17T08:21:29.508220,19.7,instant,468.294387391042,70.0,1.0,1,0,0.35294288396835327,946.6341422939381,68.29643759021144,250.83571468417313,283.08602085785253,61982.064507125826,1014.9305798841496,False,finalize_path_payload_gap,finalize_path_fallback_risk
20260517_112103.json,20260517_112103,20260517_112103,2026-05-17T11:21:03.423413,16.45,instant,529.8104469635095,70.0,1.0,1,0,0.26544955372810364,983.0895759808508,31.84100390329877,150.25010873348947,184.20756364848864,22934.854403884798,1014.9305798841496,False,segmentation_low_confidence;finalize_path_payload_gap,finalize_path_fallback_risk
20260517_184523.json,20260517_184523,20260517_184523,2026-05-17T18:45:23.761087,16.9,instant,891.6810157407713,70.0,1.0,1,0,0.3658841550350189,960.3124632339103,54.618116650239244,169.034240529642,189.9363240359956,17798.332220244563,1014.9305798841496,False,finalize_path_payload_gap,finalize_path_fallback_risk
20260517_192012.json,20260517_192012,20260517_192012,2026-05-17T19:20:12.169721,18.55,instant,330.307878448438,70.0,1.0,1,0,0.33369284868240356,3499.495440236873,-2484.5648603527234,839.5229497249435,854.4257239804159,513671.0711752101,1014.9305798841496,False,segmentation_low_confidence;depth_outlier;depth_negative_height;finalize_path_payload_gap,finalize_path_fallback_risk
20260517_214048.json,20260517_214048,20260517_214048,2026-05-17T21:40:48.562222,17.6,instant,1348.1104096583638,70.0,1.0,1,0,0.33153918385505676,952.7173078153525,62.213272068797096,200.60569011559437,279.946367554571,24914.370078050462,1014.9305798841496,False,segmentation_low_confidence;finalize_path_payload_gap,finalize_path_fallback_risk
20260517_222554.json,20260517_222554,20260517_222554,2026-05-17T22:25:54.289026,17.35,instant,353.9570799473838,70.0,1.0,1,0,0.5870690941810608,974.6382370217234,40.29234286242615,205.68253978915,222.74589183772156,19403.128788353475,1014.9305798841496,False,finalize_path_payload_gap,finalize_path_fallback_risk
20260518_023422.json,20260518_023422,20260518_023422,2026-05-18T02:34:22.238930,14.75,instant,858.8905044737616,70.0,1.0,1,0,0.7622697353363037,987.8765318864469,27.054047997702696,296.8216501488065,319.7259979555648,54077.23279757079,1014.9305798841496,False,finalize_path_payload_gap,finalize_path_fallback_risk
